index,id,date,involved_dead,involved_injured,danger_rating_level,danger_rating_text,location_name,location_longitude,location_latitude,day_of_year,daycount
1500,8244,2011-01-10 23:00:00+00:00,0.0,0.0,2,moderate,Vennspitze - Roßgruben,11.810058999999999,47.105059000000004,194,8
1501,8245,2011-01-13 23:00:00+00:00,0.0,1.0,3,considerable,Finstertaler Scharte - Sulzkogel,11.005257,47.115256999999,197,7
1502,8246,2011-01-14 23:00:00+00:00,0.0,0.0,3,considerable,Lampsenspitze - Grieskogel,11.005258,47.115257999998995,198,7
1503,8247,2011-01-14 23:00:00+00:00,0.0,0.0,3,considerable,Neue Pragerhütte - Alte Pragerhütte,12.430067999999999,47.025068,198,8
1504,8248,2011-01-21 23:00:00+00:00,0.0,0.0,3,considerable,Schönlahnerspitze - Riepenkopf,11.81006,47.105059999999995,205,12
1505,8249,2011-01-24 23:00:00+00:00,0.0,0.0,2,moderate,Thaneller - Rintljoch,10.535174000000001,47.270174,208,10
1506,8252,2011-01-26 23:00:00+00:00,0.0,1.0,2,moderate,Steinbergkogel - Gigglingalm,12.240108,47.390108000000005,210,12
1507,8250,2011-01-26 23:00:00+00:00,0.0,0.0,2,moderate,Festkogel - ,10.985268,46.930267999998996,210,10
1508,8251,2011-01-26 23:00:00+00:00,0.0,0.0,2,moderate,Kellerjoch - Alte Kellerjochhütte,11.645133,47.235133000000005,210,11
1509,8255,2011-01-27 23:00:00+00:00,0.0,0.0,2,moderate,Schwarzkogel - Niederalm,12.240110000000001,47.39011,211,13
1510,8253,2011-01-27 23:00:00+00:00,0.0,0.0,2,moderate,Galtjoch - ,10.535175,47.270175,211,11
1511,8254,2011-01-27 23:00:00+00:00,0.0,0.0,2,moderate,Hochhörndlerspitze - ,12.240109,47.390109,211,12
1512,8256,2011-01-28 23:00:00+00:00,0.0,0.0,2,moderate,Fallmaritzalm - Nösslachjoch,10.985269,46.930268999999,212,19
1513,8257,2011-01-28 23:00:00+00:00,0.0,0.0,2,moderate,Hoher Prijakt - Niederer Prijakt,12.535028,46.895028,212,20
1514,8258,2011-01-28 23:00:00+00:00,0.0,0.0,2,moderate,Joelspitze - ,12.240111,47.390111,212,21
1515,8259,2011-01-28 23:00:00+00:00,0.0,0.0,2,moderate,Kreuzjöchl - Rumer Spitze,11.260088,47.395088,212,22
1516,8260,2011-01-28 23:00:00+00:00,0.0,0.0,2,moderate,Saile (Nockspitze) - ,11.005258999999999,47.115258999999,212,23
1517,8261,2011-01-28 23:00:00+00:00,0.0,0.0,2,moderate,Thaurer Jochspitze - Stempeljoch,11.260089,47.395089,212,24
1518,8262,2011-01-28 23:00:00+00:00,0.0,0.0,3,considerable,Westliche Floitenspitze - Floitenkees,11.810061,47.105061,212,25
1519,8263,2011-01-28 23:00:00+00:00,0.0,0.0,2,moderate,Wirt - ,10.535176,47.270176,212,26
1520,8264,2011-01-29 23:00:00+00:00,0.0,0.0,2,moderate,Aleitenspitze - Schwebenkopf,12.240112,47.390112,213,10
1521,8265,2011-01-29 23:00:00+00:00,0.0,0.0,2,moderate,Galtenberg - Kleiner Galtenberg,12.240113000000001,47.390113,213,11
1522,8266,2011-01-29 23:00:00+00:00,0.0,0.0,1,low,Steinbergkogel - ,12.240114,47.390114000000004,213,12
1523,8267,2011-01-31 23:00:00+00:00,0.0,0.0,2,moderate,Hoher Lorenzen - Sattele,10.98527,46.930269999999,215,18
1524,8269,2011-02-04 23:00:00+00:00,0.0,0.0,1,low,Molterfeldspitze - ,12.240115,47.390115,219,18
1525,8268,2011-02-04 23:00:00+00:00,0.0,0.0,1,low,Hippoldspitze - Waxen,11.645133999999999,47.235134,219,17
1526,8270,2011-02-22 23:00:00+00:00,0.0,0.0,2,moderate,Bärenköpfe - Hochgasser,12.430069,47.025069,237,35
1527,8271,2011-02-22 23:00:00+00:00,0.0,0.0,3,considerable,Erlijoch - Fanggekarspitze,10.535177000000001,47.270177000000004,237,36
1528,8272,2011-02-22 23:00:00+00:00,0.0,0.0,2,moderate,Galzig - ,10.535178,47.270178,237,37
1529,8273,2011-02-25 23:00:00+00:00,0.0,0.0,2,moderate,Fünfmandling - ,12.240116,47.390116,240,11
1530,8274,2011-02-25 23:00:00+00:00,0.0,0.0,3,considerable,Fuorcla Chalaus - Südliche Chalausspitze,10.385092,46.995092,240,12
1531,8275,2011-02-25 23:00:00+00:00,0.0,0.0,3,considerable,Haagspitze - Totenfeldferner,10.385093,46.995093,240,13
1532,8276,2011-02-25 23:00:00+00:00,0.0,1.0,3,considerable,Hinterer Daunkopf - Sulztalferner,10.985271000000001,46.930270999998996,240,14
1533,8277,2011-02-25 23:00:00+00:00,0.0,0.0,3,considerable,Kesselspitze - ,11.00526,47.115259999999,240,15
1534,8278,2011-02-25 23:00:00+00:00,0.0,1.0,3,considerable,Mittagskogel - Taschachtal,10.985272,46.930271999999,240,16
1535,8279,2011-02-28 23:00:00+00:00,0.0,0.0,2,moderate,Hoher Burgstall - Schlicker Schartl,11.005261,47.115260999999,243,19
1536,8280,2011-03-01 23:00:00+00:00,0.0,0.0,3,considerable,Mittagskogel - ,10.985273,46.930272999999,244,20
1537,8281,2011-03-03 23:00:00+00:00,0.0,0.0,2,moderate,Mittlerer Stupfarri - ,11.005262,47.115261999999,246,27
1538,8282,2011-03-03 23:00:00+00:00,0.0,0.0,1,low,Spießnägel - ,12.240117,47.390117,246,28
1539,8284,2011-03-04 23:00:00+00:00,0.0,0.0,2,moderate,Mittagskogel - Taschachalpe,10.985274,46.930273999998995,247,22
1540,8285,2011-03-04 23:00:00+00:00,0.0,0.0,2,moderate,Rote Wand - Lampermahdspitze,11.005264,47.115263999999,247,23
1541,8286,2011-03-04 23:00:00+00:00,0.0,0.0,2,moderate,Saile (Nockspitze) - ,11.005265,47.115264999999,247,24
1542,8283,2011-03-04 23:00:00+00:00,0.0,0.0,2,moderate,Hoher Burgstall - ,11.005263000000001,47.115262999999,247,21
1543,8287,2011-03-05 23:00:00+00:00,0.0,0.0,2,moderate,Pflerscher Scharte - ,10.985275,46.930274999999,248,15
1544,8288,2011-03-07 23:00:00+00:00,0.0,0.0,2,moderate,Oberstkogel - ,11.005266,47.115265999999,250,20
1545,8289,2011-03-09 23:00:00+00:00,0.0,0.0,1,low,Große Schlicke - ,10.535179,47.270179,252,15
1546,8290,2011-03-10 23:00:00+00:00,0.0,0.0,1,low,Höllenrachen - Berglastal,11.005267,47.115266999999,253,29
1547,8291,2011-03-12 23:00:00+00:00,0.0,1.0,2,moderate,Ruederkarspitze - ,11.26009,47.39509,255,18
1548,8292,2011-03-14 23:00:00+00:00,0.0,1.0,2,moderate,Wildspitze - Rofenkarferner,10.985275999999999,46.930275999999,257,10
1549,8295,2011-03-17 23:00:00+00:00,0.0,0.0,3,considerable,Schafzöllen - Mittergrathütte,11.005268,47.115267999999,260,31
1550,8294,2011-03-17 23:00:00+00:00,0.0,0.0,3,considerable,Grasse - Mooskopf,10.985277,46.930276999999,260,30
1551,8293,2011-03-17 23:00:00+00:00,0.0,0.0,3,considerable,Gaishörndl - ,12.535029,46.895029,260,29
1552,8296,2011-03-18 23:00:00+00:00,0.0,0.0,3,considerable,Hochleger - Schigebiet Hochfügen 2000 4er Bergstation,11.645135,47.235135,261,8
1553,8299,2011-03-19 23:00:00+00:00,0.0,0.0,3,considerable,Grüner See - Messeling,12.430069999999999,47.02507,262,14
1554,8300,2011-03-19 23:00:00+00:00,0.0,1.0,3,considerable,Weißsee - Weißseeferner,10.985278,46.930277999999,262,15
1555,8301,2011-03-19 23:00:00+00:00,0.0,0.0,3,considerable,Windegg - Seigesgrube,11.00527,47.115269999999,262,16
1556,8297,2011-03-19 23:00:00+00:00,0.0,0.0,3,considerable,Feuerspitze - Kälberlahnzug,10.53518,47.270179999999996,262,12
1557,8298,2011-03-19 23:00:00+00:00,0.0,0.0,3,considerable,Glamergrube - Mutterberger See,11.005269,47.115268999998996,262,13
1558,8302,2011-03-20 23:00:00+00:00,0.0,0.0,3,considerable,Leitnerberg - Fallzammähder,10.985279,46.930278999999,263,11
1559,8303,2011-03-21 23:00:00+00:00,0.0,0.0,3,considerable,Lazidkopf - Böderköpfe,10.385094,46.995094,264,16
1560,8305,2011-03-21 23:00:00+00:00,0.0,0.0,3,considerable,Pangert - Hoarberger Kar,11.645136,47.235136,264,18
1561,8306,2011-03-21 23:00:00+00:00,0.0,0.0,3,considerable,Ramstallspitze - Karjoch,10.535181,47.270181,264,19
1562,8304,2011-03-21 23:00:00+00:00,0.0,0.0,3,considerable,Mittagskogel - ,10.985281,46.930280999999,264,17
1563,8307,2011-03-22 23:00:00+00:00,0.0,0.0,1,low,Schreckenspitze - Bergalm,11.260091000000001,47.395091,265,6
1564,8308,2011-03-25 23:00:00+00:00,0.0,0.0,3,considerable,Lattejoch - ,10.535182,47.270182,268,17
1565,8309,2011-03-26 23:00:00+00:00,0.0,0.0,2,moderate,Breslauer Hütte - Rofenkar,10.98528,46.930279999999,269,12
1566,8310,2011-03-26 23:00:00+00:00,0.0,0.0,2,moderate,Hörzingwand - Lizumer Grube,11.005271,47.115270999999,269,13
1567,8311,2011-03-31 22:00:00+00:00,0.0,0.0,2,moderate,Knoppenjochspitze - Schindlerkar,10.535183,47.270183,274,6
1568,8312,2011-04-01 22:00:00+00:00,0.0,0.0,2,moderate,Masnerkopf - ,10.385095,46.995095,275,9
1569,8313,2011-04-01 22:00:00+00:00,0.0,0.0,2,moderate,Roßkogel - ,11.005272,47.115271999998996,275,10
1570,8314,2011-04-02 22:00:00+00:00,0.0,0.0,2,moderate,Breslauer Hütte - Rofenkar,10.985282000000002,46.930281999998996,276,20
1571,8315,2011-04-02 22:00:00+00:00,0.0,0.0,2,moderate,Daunkogelferner - Daunjoch,10.985283,46.930282999999,276,21
1572,8316,2011-04-02 22:00:00+00:00,0.0,0.0,2,moderate,Grubenkopf - Taschachalpe,10.985284,46.930283999999,276,22
1573,8317,2011-04-08 22:00:00+00:00,0.0,0.0,3,considerable,Pezid - ,10.385096,46.995096000000004,282,9
1574,8318,2011-04-08 22:00:00+00:00,0.0,0.0,3,considerable,Wannig - ,11.260092,47.395092,282,10
1575,8320,2011-04-23 22:00:00+00:00,0.0,0.0,2,moderate,Tiefenbachferner - Seiter Jöchl,10.985286,46.930285999999,297,4
1576,8319,2011-04-23 22:00:00+00:00,0.0,0.0,2,moderate,"Grabkogel, Mittelbergferner - Eisarena - Pitztaler Gletscher",10.985285000000001,46.930284999998996,297,3
1577,8321,2011-12-09 23:00:00+00:00,0.0,0.0,0,not assigned,Tiefenbachferner,10.985287,46.930286999999,162,6
1578,8322,2011-12-09 23:00:00+00:00,0.0,0.0,0,not assigned,Wurmkogel,10.985288,46.930287999998995,162,7
1579,8323,2011-12-12 23:00:00+00:00,0.0,0.0,0,not assigned,Wiesejaggl,10.985289,46.930288999999,165,7
1580,8324,2011-12-17 23:00:00+00:00,1.0,0.0,3,considerable,Engelspitze,10.684526,47.347879999999996,170,10
1581,8326,2011-12-22 23:00:00+00:00,0.0,1.0,3,considerable,Rosskirpl,10.985289999999999,46.930289999999,175,8
1582,8325,2011-12-22 23:00:00+00:00,0.0,0.0,3,considerable,Rosshütte,11.260093,47.395093,175,7
1583,8327,2011-12-23 23:00:00+00:00,0.0,0.0,2,moderate,Jöchelspitze,10.535184,47.270184,176,6
1584,8328,2011-12-26 23:00:00+00:00,0.0,0.0,2,moderate,Oberer Sattelkopf,10.385097,46.995096999999994,179,17
1585,8329,2011-12-26 23:00:00+00:00,1.0,1.0,2,moderate,Pflerscher Pinggl,11.323044,46.991538,179,18
1586,8330,2011-12-27 23:00:00+00:00,0.0,0.0,2,moderate,Hinteres Kreuzjoch,10.385098,46.995098,180,10
1587,8331,2011-12-27 23:00:00+00:00,2.0,0.0,2,moderate,Jöchelspitze,10.362684,47.276262,180,11
1588,8332,2011-12-27 23:00:00+00:00,0.0,0.0,2,moderate,Kuhscheibe,11.005272999999999,47.115272999999,180,12
1589,8333,2011-12-27 23:00:00+00:00,0.0,1.0,2,moderate,Mittagskogel,10.985291,46.930290999999,180,13
1590,8334,2011-12-27 23:00:00+00:00,0.0,1.0,2,moderate,Seegrube,11.260094,47.395094,180,14
1591,8336,2011-12-30 23:00:00+00:00,0.0,0.0,3,considerable,Hochimst,10.535186,47.270185999999995,183,10
1592,8337,2011-12-30 23:00:00+00:00,0.0,0.0,4,high,Seegrube,11.260095,47.395095,183,11
1593,8335,2011-12-30 23:00:00+00:00,0.0,1.0,4,high,Gundental,10.535185,47.270185,183,9
1594,8338,2011-12-31 23:00:00+00:00,0.0,0.0,3,considerable,Rotkogeljochütte,10.985292,46.930291999999,184,9
1595,8343,2012-01-02 23:00:00+00:00,0.0,0.0,3,considerable,Zischgeles,11.005276,47.115275999999,186,27
1596,8342,2012-01-02 23:00:00+00:00,0.0,0.0,3,considerable,Lizumer Sonnenspitze,11.645137,47.235137,186,26
1597,8341,2012-01-02 23:00:00+00:00,0.0,0.0,3,considerable,Lizumer Grube,11.005275,47.115274999999,186,25
1598,8340,2012-01-02 23:00:00+00:00,0.0,0.0,3,considerable,Hoadlsattel,11.005274,47.115273999999,186,24
1599,8339,2012-01-02 23:00:00+00:00,0.0,0.0,2,moderate,Aggenstein,10.535186999999999,47.270187,186,23
1600,8346,2012-01-03 23:00:00+00:00,0.0,2.0,3,considerable,Silleskogel,11.645138000000001,47.235138,187,14
1601,8344,2012-01-03 23:00:00+00:00,0.0,0.0,3,considerable,Maienköpfe,10.535188,47.270188,187,12
1602,8345,2012-01-03 23:00:00+00:00,0.0,1.0,3,considerable,Pirchkogel,11.005277,47.115276999999,187,13
1603,8347,2012-01-04 23:00:00+00:00,0.0,0.0,4,high,Ginzling,11.810062,47.105062,188,25
1604,8348,2012-01-04 23:00:00+00:00,0.0,0.0,3,considerable,Zirmbachalm,11.005278,47.115277999999,188,26
1605,8350,2012-01-05 23:00:00+00:00,0.0,0.0,4,high,St. Jakob,10.535189,47.270189,189,26
1606,8351,2012-01-05 23:00:00+00:00,0.0,0.0,4,high,Ulmich-Kappl,10.53519,47.27019,189,27
1607,8352,2012-01-05 23:00:00+00:00,0.0,1.0,4,high,Wirl,10.535191000000001,47.270191,189,28
1608,8349,2012-01-05 23:00:00+00:00,0.0,0.0,3,considerable,Schlick,11.005279,47.115278999999,189,25
1609,8354,2012-01-06 23:00:00+00:00,0.0,0.0,4,high,Kals,12.430071,47.025071000000004,190,21
1610,8355,2012-01-06 23:00:00+00:00,0.0,0.0,4,high,Königleithebahn,10.385099,46.995098999999996,190,22
1611,8356,2012-01-06 23:00:00+00:00,0.0,0.0,4,high,Pürglesgungge,12.53503,46.89503,190,23
1612,8353,2012-01-06 23:00:00+00:00,0.0,0.0,4,high,Hoadlsattel,11.00528,47.115279999999,190,20
1613,8357,2012-01-07 23:00:00+00:00,0.0,0.0,4,high,Penken,11.645139,47.235139000000004,191,12
1614,8358,2012-01-08 23:00:00+00:00,0.0,0.0,4,high,Maienköpfe,10.535192,47.270192,192,11
1615,8359,2012-01-10 23:00:00+00:00,0.0,0.0,3,considerable,Erzberg,10.535193,47.270193,194,9
1616,8363,2012-01-14 23:00:00+00:00,0.0,0.0,2,moderate,Jufenhöhe,12.240119,47.390119,198,12
1617,8362,2012-01-14 23:00:00+00:00,0.0,0.0,2,moderate,Hochhörndlift,12.240117999999999,47.390118,198,11
1618,8361,2012-01-14 23:00:00+00:00,0.0,0.0,2,moderate,Gilfert,11.64514,47.23514,198,10
1619,8360,2012-01-14 23:00:00+00:00,0.0,0.0,2,moderate,Arzler Horn,11.260096,47.395096,198,9
1620,8364,2012-01-14 23:00:00+00:00,0.0,0.0,2,moderate,Kühtai,11.005281,47.115280999999,198,17
1621,8365,2012-01-22 23:00:00+00:00,0.0,0.0,3,considerable,Cillyhütte,10.535194,47.270194000000004,206,13
1622,8366,2012-01-23 23:00:00+00:00,0.0,0.0,3,considerable,Rifflsee,10.985292999999999,46.930292999999,207,12
1623,8367,2012-01-24 23:00:00+00:00,0.0,0.0,3,considerable,Bichlbächle,10.535195,47.270195,208,11
1624,8370,2012-01-25 23:00:00+00:00,0.0,0.0,2,moderate,Kuhkaser,12.24012,47.39012,209,11
1625,8368,2012-01-25 23:00:00+00:00,0.0,0.0,2,moderate,Hochfügen,11.645141,47.235141,209,9
1626,8369,2012-01-25 23:00:00+00:00,0.0,0.0,2,moderate,Kaiserkopf,12.165037,47.560037,209,10
1627,8372,2012-02-03 23:00:00+00:00,0.0,0.0,2,moderate,Ruitelspitze,10.535197,47.270196999999,218,21
1628,8371,2012-02-03 23:00:00+00:00,0.0,1.0,2,moderate,Bretterspitze,10.535196000000001,47.270196,218,20
1629,8373,2012-02-04 23:00:00+00:00,0.0,0.0,1,low,Rofenkarjoch,10.985294,46.930293999999,219,19
1630,8376,2012-02-05 23:00:00+00:00,0.0,0.0,2,moderate,Peischlachtörl,12.535031,46.895031,220,19
1631,8375,2012-02-05 23:00:00+00:00,0.0,0.0,2,moderate,Laaggers,10.535198,47.270197999999,220,18
1632,8377,2012-02-06 23:00:00+00:00,1.0,0.0,3,considerable,Hintere Sulztalalm,11.078408999999999,47.058012,221,25
1633,8378,2012-02-06 23:00:00+00:00,0.0,0.0,3,considerable,Kaunertaler Gletscherstraße,10.985296,46.930295999999,221,26
1634,8379,2012-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Bschlaber Straße,10.535199,47.270198999998996,222,22
1635,8380,2012-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Eselsrücken,12.430072000000001,47.025071999999994,222,23
1636,8381,2012-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Strichwandkogel,12.430073,47.025073,222,24
1637,8382,2012-02-07 23:00:00+00:00,0.0,0.0,3,considerable,Weißeneckscharte,12.430074000000001,47.025074,222,25
1638,8384,2012-02-08 23:00:00+00:00,0.0,0.0,3,considerable,Kitzbüheler Horn,12.240121,47.390121,223,22
1639,8383,2012-02-08 23:00:00+00:00,0.0,0.0,3,considerable,Guffertstein,12.165038000000001,47.560038,223,21
1640,8385,2012-02-08 23:00:00+00:00,0.0,0.0,3,considerable,Vorderunnutz,12.165039,47.560039,223,23
1641,8386,2012-02-10 23:00:00+00:00,0.0,0.0,3,considerable,Alpenklubscharte,11.005282000000001,47.115281999999,225,14
1642,8387,2012-02-10 23:00:00+00:00,0.0,0.0,3,considerable,Kaltenberg,10.5352,47.270199999999,225,19
1643,8388,2012-02-12 23:00:00+00:00,0.0,0.0,3,considerable,Schwarzkogel,12.240122,47.390122,227,12
1644,8389,2012-02-13 23:00:00+00:00,0.0,0.0,3,considerable,Kutteschupfen,12.670005,46.755005,228,17
1645,8393,2012-02-14 23:00:00+00:00,0.0,0.0,3,considerable,Wilde Grube,10.985297000000001,46.930296999999,229,22
1646,8391,2012-02-14 23:00:00+00:00,0.0,0.0,4,high,Ginzling,11.810063000000001,47.105063,229,20
1647,8390,2012-02-14 23:00:00+00:00,0.0,0.0,4,high,Gedeir/Pfons,11.645142,47.235141999999996,229,19
1648,8392,2012-02-14 23:00:00+00:00,1.0,0.0,4,high,Velillalpe,10.327175,47.011495000000004,229,21
1649,8403,2012-02-15 23:00:00+00:00,0.0,0.0,3,considerable,Prüglesgungge,12.535032000000001,46.895032,230,22
1650,8404,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,Schwarze Wand,10.385102,46.995102,230,23
1651,8405,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,Spieljoch,11.645145,47.235145,230,24
1652,8402,2012-02-15 23:00:00+00:00,0.0,1.0,3,considerable,Kaltenbach,11.645144,47.235144,230,21
1653,8408,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,Steißbachtal,10.535204,47.270203999999,230,27
1654,8401,2012-02-15 23:00:00+00:00,0.0,0.0,3,considerable,Hochsinnalm,11.645143,47.235143,230,20
1655,8400,2012-02-15 23:00:00+00:00,1.0,0.0,4,high,Hochgurgl,11.056095,46.913819000000004,230,19
1656,8399,2012-02-15 23:00:00+00:00,0.0,1.0,3,considerable,Hanglhöhe,12.240122999999999,47.390122999999996,230,18
1657,8407,2012-02-15 23:00:00+00:00,0.0,0.0,3,considerable,Stanglalm,12.240124,47.390124,230,26
1658,8397,2012-02-15 23:00:00+00:00,0.0,1.0,3,considerable,Gartner Alpe,10.535202,47.270201999998996,230,16
1659,8395,2012-02-15 23:00:00+00:00,0.0,0.0,3,considerable,Fimbatal,10.3851,46.9951,230,15
1660,8394,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,Bataner,10.385100999999999,46.995101,230,14
1661,8406,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,St. Christoph,10.535203,47.270202999999,230,25
1662,8398,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,Hainzenberg,11.810064,47.105064,230,17
1663,8396,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,Galzig,10.535200999999999,47.270200999999,230,29
1664,8409,2012-02-15 23:00:00+00:00,0.0,0.0,4,high,Vals,11.810065,47.105065,230,28
1665,8418,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Unterschnappalm,12.240126,47.390126,231,22
1666,8417,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Nordpark,11.260097,47.395097,231,21
1667,8416,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Niederer Burgstall,11.005285,47.115284999999,231,20
1668,8415,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Kreuzjoch,11.005283,47.115282999998996,231,19
1669,8413,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Hohes Haus,12.535033,46.895033000000005,231,17
1670,8411,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Grasingalm,12.240125,47.390125,231,16
1671,8410,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Füssener Jöchle,10.535205,47.270204999998995,231,15
1672,8412,2012-02-16 23:00:00+00:00,0.0,0.0,3,considerable,Hahnenkamm,10.535206,47.270205999999,231,23
1673,8414,2012-02-16 23:00:00+00:00,0.0,1.0,3,considerable,Inneremberg,11.645146,47.235146,231,18
1674,8427,2012-02-17 23:00:00+00:00,0.0,1.0,3,considerable,Schafleitenalm,11.64515,47.23515,232,40
1675,8433,2012-02-17 23:00:00+00:00,0.0,2.0,3,considerable,Wildseeloder,12.240132000000001,47.390132,232,46
1676,8432,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Wanglspitze,11.645151,47.235151,232,45
1677,8431,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Standlhöhe,12.240131,47.390131,232,44
1678,8430,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Stabalm,10.535208,47.270207999999,232,43
1679,8429,2012-02-17 23:00:00+00:00,0.0,1.0,3,considerable,Sonnjoch,12.24013,47.39013,232,42
1680,8426,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Kleegrube,11.810066,47.105066,232,39
1681,8428,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Scharkopf,10.535207000000002,47.270206999999,232,41
1682,8424,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Isskogel,12.240129,47.390128999999995,232,37
1683,8423,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Hirzer,11.645147999999999,47.235147999999995,232,36
1684,8422,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Glanderspitze,11.005284,47.115283999999,232,35
1685,8421,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Gedrechter,11.645147,47.235147,232,34
1686,8420,2012-02-17 23:00:00+00:00,0.0,1.0,3,considerable,Choralpe,12.240128,47.390128000000004,232,33
1687,8419,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Bromberg,12.240127000000001,47.390127,232,32
1688,8425,2012-02-17 23:00:00+00:00,0.0,0.0,3,considerable,Kaltenbach,11.645149,47.235149,232,38
1689,8434,2012-02-18 23:00:00+00:00,0.0,0.0,3,considerable,Kreuzjoch,12.240133,47.390133,233,19
1690,8435,2012-02-19 23:00:00+00:00,0.0,0.0,3,considerable,Lareinfernerspitze,10.385102999999999,46.995103,234,17
1691,8436,2012-02-19 23:00:00+00:00,0.0,0.0,3,considerable,Roßkopfhütte,12.240134,47.390134,234,4
1692,8443,2012-02-20 23:00:00+00:00,1.0,0.0,3,considerable,Tarntaler Köpfe,11.618547,47.16095,235,45
1693,8440,2012-02-20 23:00:00+00:00,0.0,0.0,3,considerable,Prägrater Törl,12.430075,47.025075,235,43
1694,8441,2012-02-20 23:00:00+00:00,0.0,0.0,3,considerable,Schöberspitze,11.810067,47.105067,235,44
1695,8438,2012-02-20 23:00:00+00:00,0.0,1.0,3,considerable,Mandlscharte,11.260098,47.395098,235,41
1696,8437,2012-02-20 23:00:00+00:00,0.0,0.0,3,considerable,Kreuzjochbahn,11.005286,47.115285999998996,235,40
1697,8442,2012-02-20 23:00:00+00:00,0.0,0.0,3,considerable,Spitzlahn,11.645153,47.235153000000004,235,46
1698,8439,2012-02-20 23:00:00+00:00,0.0,0.0,3,considerable,Obere Nurpensalm,11.645152000000001,47.235152,235,42
1699,8444,2012-02-21 23:00:00+00:00,0.0,0.0,3,considerable,Gasteig,11.005287,47.115286999999,236,32
1700,8445,2012-02-21 23:00:00+00:00,0.0,0.0,3,considerable,Pitztaler Landesstraße,10.985298,46.930297999999,236,33
1701,8446,2012-02-22 23:00:00+00:00,0.0,0.0,2,moderate,Igelskopf,11.260099,47.395099,237,38
1702,8447,2012-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Galtjoch,10.535209,47.270208999999,238,35
1703,8448,2012-02-23 23:00:00+00:00,0.0,2.0,3,considerable,Kühtai,11.005288,47.115287999999,238,36
1704,8449,2012-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Lanersbach,11.645154,47.235154,238,37
1705,8450,2012-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Mandarfen,10.985299000000001,46.930298999998996,238,38
1706,8451,2012-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Rumer Alm,11.2601,47.3951,238,39
1707,8452,2012-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Spisser Landesstraße,10.385104,46.995104,238,40
1708,8453,2012-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Venter Straße,10.9853,46.930299999999,238,41
1709,8454,2012-02-23 23:00:00+00:00,0.0,0.0,3,considerable,Wettersteinhütte,11.260100999999999,47.395101000000004,238,42
1710,8455,2012-02-24 23:00:00+00:00,0.0,0.0,3,considerable,Arztal,11.645155,47.235155,239,32
1711,8456,2012-02-24 23:00:00+00:00,0.0,0.0,3,considerable,Bschalber Straße,10.535210000000001,47.270209999999,239,33
1712,8458,2012-02-24 23:00:00+00:00,0.0,0.0,3,considerable,Tannheimer Straße,10.535211,47.270210999999,239,35
1713,8457,2012-02-24 23:00:00+00:00,0.0,1.0,3,considerable,Gurglerstraße,10.985301,46.930300999999,239,34
1714,8459,2012-02-26 23:00:00+00:00,0.0,0.0,2,moderate,Arztal,11.645156,47.235155999999996,241,29
1715,8460,2012-02-26 23:00:00+00:00,0.0,0.0,3,considerable,Marchreisen,11.005289,47.115288999998995,241,30
1716,8461,2012-02-27 23:00:00+00:00,0.0,0.0,2,moderate,Schwarzkogel,12.240135,47.390135,242,20
1717,8462,2012-02-29 23:00:00+00:00,0.0,0.0,3,considerable,Achenseestraße,12.16504,47.56004,243,20
1718,8463,2012-03-01 23:00:00+00:00,0.0,0.0,3,considerable,Rodelweg Wirtshaus Larstighof,11.005289999999999,47.115289999999,244,21
1719,8464,2012-03-01 23:00:00+00:00,0.0,0.0,2,moderate,Seekarspitze,11.260102,47.395102,244,22
